prev_surprise_1q,avg_surprise_4q,beat_streak,surprise_consistency,eps_estimate_revision_pct,num_analysts,revenue_growth,gross_margin,revenue_growth_accel,gross_margin_trend,price_return_30d,price_return_5d,price_volatility_30d,pct_from_52w_high,fiscal_quarter,ticker_encoded,label,ticker,earnings_date
2.238148053351531,3.2910233287898096,1.0,3.1741493676573134,,,0.0389145717285939,0.4644582459877047,-0.011960428188411094,0.46936168624537195,-0.022874205662668002,-0.01365523443712166,0.014589106750410292,-0.04167029539784281,3,21,Miss,NFLX,2025-09-30
-15.790379732308091,-6.77611583947828,0.0,12.748094252050011,,,0.0469540039201386,0.4587378789822585,0.008039432191544696,0.49189916494466346,-0.15345676382710677,0.00986804822287815,0.02014142928033179,-0.1866090580917589,4,21,Meet,NFLX,2025-12-31
1.434574699318946,-4.039218993212539,0.0,10.184732032354772,,,0.0165130636552277,0.5193179750422804,-0.0304409402649109,0.4615980624849816,0.2154286063080709,0.0005354792592476999,0.029875713426547743,-0.05788038690886039,1,21,Meet,NFLX,2026-03-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0152631111899902,0.4027214562494368,0.003694507970495347,0.46936168624537195,0.1473389562745753,0.0019569379275002547,0.0398367300910343,-0.05418712154179398,2,22,Beat,NKE,2025-05-31
13.479776282726776,3.2910233287898096,1.0,3.1741493676573134,,,0.0561412994503018,0.4217576791808873,0.071404410640292,0.46936168624537195,0.04525814859011288,-0.022735875024962722,0.015530579269484935,-0.023599096556946992,3,22,Beat,NKE,2025-08-31
84.48795180722891,48.98386404497784,2.0,50.21036243306009,,,0.0603242320819112,0.4059708698800998,0.004182932631609397,0.412239567715162,-0.040671039395864,0.02914011979437975,0.01950347212190935,-0.13329754005884123,4,22,Beat,NKE,2025-11-30
41.89713796150036,46.62162201715201,3.0,35.739065600875826,,,-0.0923794962581475,0.4016313502970121,-0.1527037283400587,0.41386427453049357,-0.02470647322552784,-0.022171342973772684,0.02065863917495159,-0.03544503771325416,1,22,Beat,NKE,2026-02-28
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.120286796674379,0.6052380736235304,0.003694507970495347,0.46936168624537195,-0.09035381650598898,0.0995045242728471,0.04782099419501263,-0.10635318252461322,2,23,Beat,NVDA,2025-04-30
8.017282765242447,3.2910233287898096,1.0,3.1741493676573134,,,0.0608460805228996,0.724236784117408,-0.059440716151479396,0.46936168624537195,0.2130072394520816,0.02769656217153701,0.016086639202109967,-0.007015460693863169,3,23,Beat,NVDA,2025-07-31
4.097474892680469,6.057378828961458,2.0,2.7717227276369885,,,0.2195622874013221,0.7341157071185489,0.1587162068784225,0.6647374288704693,0.1747616656522753,0.13658325267889598,0.021509759125377996,0.0,4,23,Beat,NVDA,2025-10-31
3.4644679140767445,5.193075190666554,3.0,2.466229060115694,,,0.1950847279233765,0.7499669734466511,-0.02447755947794561,0.7291762456179784,0.0832207093883206,0.02578994550137314,0.01779026315919658,0.0,1,23,Beat,NVDA,2026-01-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0562803398058251,0.4910718560007659,0.003694507970495347,0.46936168624537195,-0.015701020647532267,-0.007265722300512138,0.009850621100530133,-0.05903822757251713,2,24,Beat,PG,2025-06-30
